Date,usdinr,jpyinr,eurinr
01-01-2001 23:58,46.62,0.406912801,43.84611
02-01-2001 23:58,46.62,0.407517481,44.16
03-01-2001 23:58,46.62,0.409522136,44.0982
04-01-2001 23:58,46.66,0.401929534,43.934
05-01-2001 23:58,46.64,0.40051524,44.233
06-01-2001 23:58,46.64,0.400343344,44.662464
07-01-2001 23:58,46.64,0.400343344,44.699776
08-01-2001 23:58,46.62,0.401550386,44.2796
09-01-2001 23:58,46.56,0.397710771,43.683
10-01-2001 23:58,46.56,0.39982825,43.695
11-01-2001 23:58,46.56,0.394877446,44.14
12-01-2001 23:58,46.46,0.392166793,44.396
13-01-2001 23:58,46.46,0.392730343,44.22992
14-01-2001 23:58,46.9,0.395047165,44.55969
15-01-2001 23:58,46.44,0.389891697,43.622
16-01-2001 23:58,46.38,0.394019198,43.587
17-01-2001 23:58,46.36,0.38902408,42.982
18-01-2001 23:58,46.34,0.393044953,43.6437
19-01-2001 23:58,46.3,0.395287287,43.4576
20-01-2001 23:58,46.3,0.395118621,43.2905
21-01-2001 23:58,46.3,0.396743783,43.28587
22-01-2001 23:58,46.28,0.397389658,43.2998
23-01-2001 23:58,46.28,0.396878481,43.306
24-01-2001 23:58,46.377,0.393358778,42.602
25-01-2001 23:58,46.38,0.397701937,42.7295
26-01-2001 23:58,46.38,0.395329011,42.622
27-01-2001 23:58,46.38,0.395329011,42.859758
28-01-2001 23:58,46.38,0.394086157,42.83193
29-01-2001 23:58,46.46,0.397978414,42.6505
30-01-2001 23:58,46.4,0.401210546,42.8459
31-01-2001 23:58,46.34,0.397154607,42.913
01-02-2001 23:58,46.34,0.401490209,43.437
02-02-2001 23:58,46.32,0.400588079,43.066
03-02-2001 23:58,46.34,0.400830374,43.37424
04-02-2001 23:58,46.34,0.400138157,43.383508
05-02-2001 23:58,46.34,0.403975238,43.349
06-02-2001 23:58,46.34,0.403869616,43.1748
07-02-2001 23:58,46.34,0.398932506,43.2539
08-02-2001 23:58,46.34,0.39705252,42.5863
09-02-2001 23:58,46.4,0.394893612,42.8875
10-02-2001 23:58,46.4,0.394893612,42.97104
11-02-2001 23:58,46.4,0.395028094,42.90144
12-02-2001 23:58,46.42,0.395703688,43.057
13-02-2001 23:58,46.48,0.398627786,42.8172
14-02-2001 23:58,46.54,0.40055082,42.618
15-02-2001 23:58,46.5,0.402179551,41.892
16-02-2001 23:58,46.46,0.401486343,42.419
17-02-2001 23:58,46.46,0.401312945,42.404042
18-02-2001 23:58,46.46,0.399931132,42.376166
19-02-2001 23:58,46.46,0.400241211,42.675
20-02-2001 23:58,46.52,0.402282947,42.3325
21-02-2001 23:58,46.52,0.399759386,42.271
22-02-2001 23:58,46.52,0.397572853,42.088
23-02-2001 23:58,46.5,0.401727859,42.106
24-02-2001 23:58,46.5,0.401138714,42.64515
25-02-2001 23:58,46.5,0.401242557,42.6498
26-02-2001 23:58,46.56,0.399725273,42.3461
27-02-2001 23:58,46.56,0.400137501,42.632
28-02-2001 23:58,46.48,0.395945137,42.533
01-03-2001 23:58,46.46,0.395404251,43.071
02-03-2001 23:58,46.5,0.390592188,43.303
03-03-2001 23:58,46.5,0.390592188,43.4961
04-03-2001 23:58,46.5,0.389806352,43.4775
05-03-2001 23:58,46.48,0.390850989,43.01
06-03-2001 23:58,46.42,0.391069923,43.068
07-03-2001 23:58,46.44,0.388554215,42.964
08-03-2001 23:58,46.46,0.387748289,43.129
09-03-2001 23:58,46.445,0.388531036,43.296
10-03-2001 23:58,46.46,0.388656517,43.305366
11-03-2001 23:58,46.46,0.388461538,43.305366
12-03-2001 23:58,46.58,0.386652275,43.071
13-03-2001 23:58,46.54,0.389097898,42.585
14-03-2001 23:58,46.6,0.385697729,42.31
15-03-2001 23:58,46.6,0.381998523,42.091
16-03-2001 23:58,46.58,0.378945656,41.649
17-03-2001 23:58,46.58,0.378945656,41.73568
18-03-2001 23:58,46.58,0.378237919,41.772944
19-03-2001 23:58,46.6,0.379478824,41.697
20-03-2001 23:58,46.62,0.381505726,41.976
21-03-2001 23:58,46.62,0.378962768,41.685
22-03-2001 23:58,46.599,0.376527148,41.104
23-03-2001 23:58,46.585,0.379264021,41.474
24-03-2001 23:58,46.58,0.379223314,41.43291
25-03-2001 23:58,46.58,0.378576071,41.43291
26-03-2001 23:58,46.6,0.379911948,41.589
27-03-2001 23:58,46.56,0.381139485,41.632
28-03-2001 23:58,46.56,0.380796594,41.206
29-03-2001 23:58,46.58,0.376617075,41.0561
30-03-2001 23:58,46.56,0.368850508,41.05
31-03-2001 23:58,46.56,0.369201487,40.78656
01-04-2001 23:58,46.56,0.369172215,40.744656
02-04-2001 23:58,46.54,0.367498419,40.922
03-04-2001 23:58,46.56,0.370907352,41.112
04-04-2001 23:58,46.49,0.370526816,41.85
05-04-2001 23:58,46.5,0.374215353,41.529
06-04-2001 23:58,46.5,0.37581831,41.741
07-04-2001 23:58,46.5,0.374094927,41.87325
08-04-2001 23:58,46.5,0.374486588,42.0081
09-04-2001 23:58,46.48,0.371008938,41.758
10-04-2001 23:58,46.48,0.373573379,41.3672
11-04-2001 23:58,46.52,0.372935702,41.2214
12-04-2001 23:58,46.82,0.379109307,41.6371
13-04-2001 23:58,46.76,0.378623477,41.52288
14-04-2001 23:58,46.76,0.378623477,41.770708
15-04-2001 23:58,46.76,0.376247181,41.56964
16-04-2001 23:58,46.92,0.376565004,41.646192
17-04-2001 23:58,46.92,0.380288538,41.2911
18-04-2001 23:58,46.78,0.383442622,40.734
19-04-2001 23:58,46.78,0.385846254,41.5864
20-04-2001 23:58,46.745,0.382122126,41.992
21-04-2001 23:58,46.745,0.38205966,42.16399
22-04-2001 23:58,46.72,0.385542167,41.736
23-04-2001 23:58,46.78,0.38250204,41.676
24-04-2001 23:58,46.76,0.38299615,41.804
25-04-2001 23:58,46.78,0.379800275,42.1297
26-04-2001 23:58,46.78,0.377197226,41.7553
27-04-2001 23:58,46.78,0.377867527,41.741794
28-04-2001 23:58,46.78,0.376741561,41.685658
29-04-2001 23:58,46.76,0.378991731,41.4564
30-04-2001 23:58,46.76,0.382933417,41.6992
01-05-2001 23:58,46.76,0.384760961,41.528
02-05-2001 23:58,46.74,0.38523036,41.803
03-05-2001 23:58,46.74,0.385389178,41.674
04-05-2001 23:58,46.74,0.385993886,41.776212
05-05-2001 23:58,46.74,0.3851034,41.706102
06-05-2001 23:58,46.74,0.386696449,41.6818
07-05-2001 23:58,46.74,0.385389178,41.174
08-05-2001 23:58,46.76,0.382307249,41.229
09-05-2001 23:58,46.76,0.381651973,41.158
10-05-2001 23:58,46.78,0.382283236,41.009
11-05-2001 23:58,46.78,0.382033483,40.97928
12-05-2001 23:58,46.78,0.38150383,40.9325
13-05-2001 23:58,46.84,0.380194804,40.832
14-05-2001 23:58,46.92,0.380844155,41.2408
15-05-2001 23:58,46.92,0.380751436,41.433
16-05-2001 23:58,46.88,0.382381727,41.3054
17-05-2001 23:58,46.86,0.379402477,41.095
18-05-2001 23:58,46.86,0.379279643,41.054046
19-05-2001 23:58,46.86,0.37909554,41.241486
20-05-2001 23:58,46.88,0.382163524,40.885
21-05-2001 23:58,46.94,0.382496739,40.6908
22-05-2001 23:58,46.92,0.390349415,40.3746
23-05-2001 23:58,46.92,0.39109777,40.2339
24-05-2001 23:58,46.895,0.388879672,40.004
25-05-2001 23:58,46.88,0.388723048,40.143344
26-05-2001 23:58,46.88,0.389174826,40.26992
27-05-2001 23:58,46.9,0.386772223,40.168
28-05-2001 23:58,46.92,0.390804595,39.934
29-05-2001 23:58,46.9,0.389405513,40.1979
30-05-2001 23:58,46.92,0.393525116,39.609
31-05-2001 23:58,46.88,0.393255599,39.593
01-06-2001 23:58,46.88,0.39318963,39.56672
02-06-2001 23:58,46.88,0.39345363,39.693296
03-06-2001 23:58,46.94,0.393791944,39.7892
04-06-2001 23:58,46.94,0.390580793,39.662
05-06-2001 23:58,46.92,0.390999998,39.7121
06-06-2001 23:58,46.92,0.389927698,39.8866
07-06-2001 23:58,47.12,0.389904839,39.7712
08-06-2001 23:58,47.12,0.389808074,39.896504
09-06-2001 23:58,47.12,0.389904839,40.037864
10-06-2001 23:58,46.9,0.384962652,39.352
11-06-2001 23:58,46.94,0.386083237,39.8681
12-06-2001 23:58,46.82,0.383707589,40.0175
13-06-2001 23:58,46.98,0.387304201,40.3159
14-06-2001 23:58,46.92,0.381867011,40.4615
15-06-2001 23:58,46.92,0.382551973,40.435656
16-06-2001 23:58,46.92,0.381463415,40.4685
17-06-2001 23:58,46.918,0.380149084,40.253
18-06-2001 23:58,46.9,0.381921821,40.051
19-06-2001 23:58,46.88,0.378461288,39.9532
20-06-2001 23:58,46.92,0.376655691,40.0547
21-06-2001 23:58,46.94,0.377149283,39.937
22-06-2001 23:58,46.94,0.377179587,40.222886
23-06-2001 23:58,46.94,0.377209896,40.20411
24-06-2001 23:58,46.92,0.378692493,40.283
25-06-2001 23:58,46.96,0.379382773,40.281
26-06-2001 23:58,46.94,0.377877956,40.186
27-06-2001 23:58,46.94,0.375971164,39.683
28-06-2001 23:58,46.98,0.377349397,39.617
29-06-2001 23:58,46.98,0.376653571,39.83904
30-06-2001 23:58,46.98,0.376713974,39.904812
01-07-2001 23:58,47,0.379123977,39.67
02-07-2001 23:58,47.08,0.378608763,39.722
03-07-2001 23:58,47.04,0.37804388,39.8118
04-07-2001 23:58,47.06,0.37480089,39.25
05-07-2001 23:58,47.08,0.374185343,39.890884
06-07-2001 23:58,47.08,0.374512766,39.886176
07-07-2001 23:58,47.08,0.374215083,39.857928
08-07-2001 23:58,47.08,0.375858213,39.904
09-07-2001 23:58,47.08,0.375828209,40.187
10-07-2001 23:58,47.08,0.378852496,40.403
11-07-2001 23:58,47.1,0.380053254,40.148
12-07-2001 23:58,47.1,0.377222487,39.987
13-07-2001 23:58,47.1,0.377373607,40.23753
14-07-2001 23:58,47.1,0.377555107,40.24695
15-07-2001 23:58,47.08,0.375139438,40.077
16-07-2001 23:58,47.06,0.377083333,39.935
17-07-2001 23:58,47.04,0.379110248,40.894
18-07-2001 23:58,47.12,0.381909546,40.748
19-07-2001 23:58,47.04,0.382874812,40.981248
20-07-2001 23:58,47.04,0.382470118,40.990656
21-07-2001 23:58,47.04,0.381911179,40.990656
22-07-2001 23:58,47.06,0.378356645,40.728
23-07-2001 23:58,47.06,0.378904988,41.009
24-07-2001 23:58,47.06,0.380836772,41.4015
25-07-2001 23:58,47.08,0.380536694,41.2878
26-07-2001 23:58,47.1,0.381500081,41.3067
27-07-2001 23:58,47.1,0.381314766,41.33496
28-07-2001 23:58,47.1,0.38199513,41.25018
29-07-2001 23:58,47.1,0.376288244,41.1943
30-07-2001 23:58,47.1,0.376769856,41.2185
31-07-2001 23:58,47.1,0.378647799,41.24
01-08-2001 23:58,47.1,0.380698349,41.4981
02-08-2001 23:58,47.1,0.381067957,41.565
03-08-2001 23:58,47.1,0.380575305,41.61285
04-08-2001 23:58,47.1,0.380636818,41.61285
05-08-2001 23:58,47.1,0.380452341,41.287
06-08-2001 23:58,47.1,0.381191321,41.062
07-08-2001 23:58,47.1,0.381191321,41.118
08-08-2001 23:58,47.08,0.386028204,41.696
09-08-2001 23:58,47.04,0.385731857,42.003
10-08-2001 23:58,47.04,0.38557377,42.020832
11-08-2001 23:58,47.04,0.38582677,42.05376
12-08-2001 23:58,47.04,0.384376531,42.2547
13-08-2001 23:58,47.02,0.385947631,42.178
14-08-2001 23:58,47.04,0.392359662,42.727
15-08-2001 23:58,47.06,0.391351351,42.8
16-08-2001 23:58,47.06,0.391546715,43.1255
17-08-2001 23:58,47.06,0.391644473,43.205786
18-08-2001 23:58,47.06,0.391058666,43.15402
19-08-2001 23:58,47.06,0.389763127,42.9605
20-08-2001 23:58,47.06,0.392919762,42.801
21-08-2001 23:58,47.06,0.390798866,43.3512
22-08-2001 23:58,47.06,0.392526481,42.956
23-08-2001 23:58,47.06,0.392232036,42.83
24-08-2001 23:58,47.06,0.391579295,42.979898
25-08-2001 23:58,47.06,0.391611879,42.937544
26-08-2001 23:58,47.065,0.392568186,42.8189
27-08-2001 23:58,47.06,0.392101313,42.62
28-08-2001 23:58,47.06,0.391644473,42.68
29-08-2001 23:58,47.06,0.394038345,42.8004
30-08-2001 23:58,47.08,0.396463156,42.819
31-08-2001 23:58,47.08,0.396429772,42.951084
01-09-2001 23:58,47.08,0.396196246,42.904004
02-09-2001 23:58,47.06,0.396428268,42.682
03-09-2001 23:58,47.1,0.394472358,41.798
04-09-2001 23:58,47.08,0.389928773,41.719
05-09-2001 23:58,47.1,0.389449313,41.85
06-09-2001 23:58,47.02,0.391833332,42.5945
07-09-2001 23:58,47.02,0.391604895,42.60012
08-09-2001 23:58,47.02,0.391604895,42.604822
09-09-2001 23:58,47.22,0.389925681,42.369
10-09-2001 23:58,47.11,0.393962199,42.606
11-09-2001 23:58,47.36,0.395953512,42.785
12-09-2001 23:58,47.46,0.399461323,42.983
13-09-2001 23:58,47.64,0.406068868,43.9347
14-09-2001 23:58,47.64,0.405895882,43.8288
15-09-2001 23:58,47.64,0.404929877,43.99554
16-09-2001 23:58,48.06,0.407771928,43.762
17-09-2001 23:58,47.96,0.409005628,44.036
18-09-2001 23:58,47.88,0.407489357,44.447
19-09-2001 23:58,48,0.412264877,44.28
20-09-2001 23:58,47.94,0.411078716,43.788396
21-09-2001 23:58,47.94,0.410304687,43.788396
22-09-2001 23:58,47.82,0.40680561,43.7823
23-09-2001 23:58,47.78,0.406603691,44.198
24-09-2001 23:58,47.8,0.405497113,43.901
25-09-2001 23:58,47.82,0.39963229,43.9899
26-09-2001 23:58,47.78,0.399899564,43.355
27-09-2001 23:58,47.78,0.399331379,43.460688
28-09-2001 23:58,47.78,0.399933034,43.50369
29-09-2001 23:58,47.78,0.39717373,43.742
30-09-2001 23:58,47.92,0.397313652,43.899
01-10-2001 23:58,47.9,0.397246637,44.0455
02-10-2001 23:58,47.9,0.397609359,43.641
03-10-2001 23:58,47.9,0.397609359,44.0564
04-10-2001 23:58,47.9,0.39767538,43.9243
05-10-2001 23:58,47.9,0.398701513,44.01052
06-10-2001 23:58,48.06,0.401436683,44.019
07-10-2001 23:58,48.06,0.399833608,44.1522
08-10-2001 23:58,47.983,0.398993846,43.552
09-10-2001 23:58,47.988,0.395288299,43.2725
10-10-2001 23:58,48,0.395974258,43.456
11-10-2001 23:58,48,0.396464851,43.656
12-10-2001 23:58,48,0.396989496,43.7664
13-10-2001 23:58,47.991,0.397276485,43.5183
14-10-2001 23:58,47.988,0.395712047,43.439
15-10-2001 23:58,47.912,0.395248305,43.348
16-10-2001 23:58,47.905,0.39545154,43.3115
17-10-2001 23:58,47.945,0.395683747,43.0572
18-10-2001 23:58,47.96,0.395579015,43.106448
19-10-2001 23:58,47.944,0.391763359,42.604
20-10-2001 23:58,47.948,0.391380292,42.6241
21-10-2001 23:58,47.945,0.3903998,42.7981
22-10-2001 23:58,47.969,0.39037272,42.815
23-10-2001 23:58,47.887,0.390436196,42.62
24-10-2001 23:58,47.9,0.390701466,42.7747
25-10-2001 23:58,47.887,0.39059543,42.7391475
26-10-2001 23:58,47.904,0.393010088,43.3292
27-10-2001 23:58,47.891,0.392163442,43.392
28-10-2001 23:58,47.889,0.391249998,43.017
29-10-2001 23:58,47.905,0.39276051,43.3
30-10-2001 23:58,47.92,0.39401414,43.164
31-10-2001 23:58,47.92,0.393916972,43.243008
01-11-2001 23:58,47.92,0.393852223,43.185504
02-11-2001 23:58,47.881,0.393887789,42.9602
03-11-2001 23:58,47.886,0.395196827,42.854
04-11-2001 23:58,47.882,0.395196433,42.943
05-11-2001 23:58,47.885,0.398643022,42.66
06-11-2001 23:58,47.9,0.3984362,42.8529
07-11-2001 23:58,47.9,0.398105053,42.8226
08-11-2001 23:58,47.9,0.398105053,42.82739
09-11-2001 23:58,47.89,0.397196648,42.9302
10-11-2001 23:58,47.885,0.394374894,42.3256
11-11-2001 23:58,47.888,0.39404262,42.4168
12-11-2001 23:58,47.88,0.391016741,42.275
13-11-2001 23:58,47.9,0.38984292,42.289
14-11-2001 23:58,47.884,0.389617575,42.3390328
15-11-2001 23:58,47.9,0.389747762,42.35318
16-11-2001 23:58,47.877,0.388990896,41.931
17-11-2001 23:58,47.901,0.390805252,42.15
18-11-2001 23:58,47.891,0.386373535,42.1792
19-11-2001 23:58,47.96,0.385902797,41.933
20-11-2001 23:58,47.96,0.385933851,42.099288
21-11-2001 23:58,47.96,0.385623541,42.118472
22-11-2001 23:58,47.929,0.386368399,42.009
23-11-2001 23:58,47.887,0.386278934,42.078
24-11-2001 23:58,47.906,0.389005276,42.331
25-11-2001 23:58,47.905,0.38651767,42.4674
26-11-2001 23:58,47.92,0.388173348,42.681
27-11-2001 23:58,47.932,0.38934286,42.9614516
28-11-2001 23:58,47.92,0.388614059,42.893192
29-11-2001 23:58,47.838,0.384921143,42.695
30-11-2001 23:58,47.843,0.385395516,42.6069
01-12-2001 23:58,47.804,0.385019329,42.4867
02-12-2001 23:58,47.766,0.383508628,42.422
03-12-2001 23:58,47.78,0.380747467,42.392
04-12-2001 23:58,47.78,0.380686796,42.528978
05-12-2001 23:58,47.78,0.380111372,42.47642
06-12-2001 23:58,47.753,0.379142512,42.4156
07-12-2001 23:58,47.769,0.379631244,42.299
08-12-2001 23:58,47.746,0.379207369,42.732
09-12-2001 23:58,47.743,0.37855217,42.703
10-12-2001 23:58,47.76,0.374970556,42.975
11-12-2001 23:58,47.76,0.374970556,43.165488
12-12-2001 23:58,47.76,0.37538316,43.17504
13-12-2001 23:58,47.752,0.374114696,43.2036
14-12-2001 23:58,47.724,0.372087945,42.898
15-12-2001 23:58,47.728,0.371800261,42.714
16-12-2001 23:58,47.726,0.369396281,42.666
17-12-2001 23:58,47.76,0.368803088,42.191
18-12-2001 23:58,47.749,0.368092815,42.3294885
19-12-2001 23:58,47.76,0.368575397,42.429984
20-12-2001 23:58,47.76,0.367809006,42.0123
21-12-2001 23:58,47.76,0.364998087,41.899848
22-12-2001 23:58,47.928,0.365082266,42.1622616
23-12-2001 23:58,48.067,0.364668837,42.6398
24-12-2001 23:58,48.167,0.367546737,42.465
25-12-2001 23:58,48.18,0.367533754,42.379128
26-12-2001 23:58,48.18,0.366890035,42.595938
27-12-2001 23:58,48.18,0.365914785,42.6827
28-12-2001 23:58,48.165,0.365079964,43
29-12-2001 23:58,48.171,0.364545175,43.6
30-12-2001 23:58,48.169,0.365747911,43.2
31-12-2001 23:58,48.166,0.367623262,43.139
01-01-2002 23:58,48.18,0.368997472,43.09701
02-01-2002 23:58,48.18,0.368686865,43.178916
03-01-2002 23:58,48.148,0.366841904,42.836
04-01-2002 23:58,48.149,0.362240441,42.9221
05-01-2002 23:58,48.147,0.362170901,42.729
06-01-2002 23:58,48.152,0.364428969,43.022
07-01-2002 23:58,48.16,0.364434353,43.0612
08-01-2002 23:58,48.16,0.364268962,42.953904
09-01-2002 23:58,48.16,0.365318971,43.083936
10-01-2002 23:58,48.148,0.365782874,43.1347
11-01-2002 23:58,48.207,0.367375399,42.9599
12-01-2002 23:58,48.209,0.364694755,42.388
13-01-2002 23:58,48.206,0.363956206,42.287
14-01-2002 23:58,48.18,0.36329362,42.605
15-01-2002 23:58,48.18,0.363732443,42.610392
16-01-2002 23:58,48.18,0.363732443,42.677844
17-01-2002 23:58,48.164,0.362271527,42.373
18-01-2002 23:58,48.168,0.360377076,42.389
19-01-2002 23:58,48.165,0.35802423,42.443
20-01-2002 23:58,48.18,0.357285872,42.3586
21-01-2002 23:58,48.26,0.35867707,41.7235
22-01-2002 23:58,48.26,0.359157546,42.377106
23-01-2002 23:58,48.26,0.357958758,41.69664
24-01-2002 23:58,48.244,0.361215931,41.5749
25-01-2002 23:58,48.249,0.361578233,41.511
26-01-2002 23:58,48.247,0.363114318,41.7272
27-01-2002 23:58,48.248,0.357737078,41.572
28-01-2002 23:58,48.26,0.362584522,41.7251
29-01-2002 23:58,48.26,0.36272078,41.580816
30-01-2002 23:58,48.26,0.363184824,41.57599
31-01-2002 23:58,48.545,0.367681587,41.93
01-02-2002 23:58,48.552,0.362869953,42.1285704
02-02-2002 23:58,48.605,0.363700984,42.242
03-02-2002 23:58,48.61,0.362896599,42.094
04-02-2002 23:58,48.589,0.360800472,42.3889
05-02-2002 23:58,48.6,0.360721442,42.43266
06-02-2002 23:58,48.6,0.360106696,42.31602
07-02-2002 23:58,48.64,0.364699704,42.6903
08-02-2002 23:58,48.628,0.366395417,42.421
09-02-2002 23:58,48.628,0.365624056,42.444
10-02-2002 23:58,48.623,0.368216582,42.144
11-02-2002 23:58,48.621,0.366701862,42.4413
12-02-2002 23:58,48.64,0.366872828,42.46272
13-02-2002 23:58,48.64,0.366596319,42.443264
14-02-2002 23:58,48.624,0.36653098,42.173
15-02-2002 23:58,48.568,0.364023382,42.291
16-02-2002 23:58,48.567,0.363063463,42.153
17-02-2002 23:58,48.559,0.361840535,42.297
18-02-2002 23:58,48.58,0.362239952,42.584
19-02-2002 23:58,48.58,0.362970707,42.48321
20-02-2002 23:58,48.58,0.362591428,42.517216
21-02-2002 23:58,48.734,0.364121335,42.44
22-02-2002 23:58,48.733,0.362273266,42.091
23-02-2002 23:58,48.654,0.362494408,42.018
24-02-2002 23:58,48.648,0.364513709,41.961
25-02-2002 23:58,48.66,0.364986495,42.105
26-02-2002 23:58,48.66,0.364986495,42.086034
27-02-2002 23:58,48.66,0.364740271,42.0909
28-02-2002 23:58,48.608,0.36838196,42.092
01-03-2002 23:58,48.609,0.36763727,42.226
02-03-2002 23:58,48.609,0.371798988,42.575
03-03-2002 23:58,48.605,0.380857231,42.709
04-03-2002 23:58,48.62,0.37801275,42.453
05-03-2002 23:58,48.609,0.377986,42.5182923
06-03-2002 23:58,48.62,0.379251169,42.479294
07-03-2002 23:58,48.616,0.379753159,42.448
08-03-2002 23:58,48.628,0.376873594,42.29
09-03-2002 23:58,48.608,0.375757572,42.584
10-03-2002 23:58,48.609,0.376085106,42.927
11-03-2002 23:58,48.64,0.377025037,42.811
12-03-2002 23:58,48.64,0.377054259,42.915072
13-03-2002 23:58,48.64,0.377054259,42.866432
14-03-2002 23:58,48.626,0.370738025,42.708
15-03-2002 23:58,48.647,0.367980332,42.794
16-03-2002 23:58,48.626,0.370201749,42.872
17-03-2002 23:58,48.665,0.36836727,42.921
18-03-2002 23:58,48.7,0.366440929,42.663
19-03-2002 23:58,48.7,0.366385791,42.73425
20-03-2002 23:58,48.7,0.366385791,42.68555
21-03-2002 23:58,48.689,0.365258811,42.69
22-03-2002 23:58,48.685,0.365832581,42.509
23-03-2002 23:58,48.727,0.367113686,42.517
24-03-2002 23:58,48.723,0.367028244,42.468
25-03-2002 23:58,48.74,0.367294648,42.418422
26-03-2002 23:58,48.74,0.367294648,42.4038
27-03-2002 23:58,48.727,0.366616505,42.4509624
28-03-2002 23:58,48.726,0.365508963,42.8837526
29-03-2002 23:58,48.726,0.366003151,42.771
30-03-2002 23:58,48.788,0.36762866,42.987
31-03-2002 23:58,48.783,0.368646565,43.054
01-04-2002 23:58,48.8,0.370961608,42.741
02-04-2002 23:58,48.8,0.370961608,42.8708
03-04-2002 23:58,48.8,0.370651675,42.89032
04-04-2002 23:58,48.784,0.370924573,42.545
05-04-2002 23:58,48.785,0.373402219,42.8
06-04-2002 23:58,48.81,0.37333639,42.909
07-04-2002 23:58,48.824,0.371200484,43.132
08-04-2002 23:58,48.84,0.370224377,43.011
09-04-2002 23:58,48.84,0.37025244,42.959664
10-04-2002 23:58,48.84,0.369859899,42.949896
11-04-2002 23:58,48.828,0.369741026,43.085
12-04-2002 23:58,48.84,0.372341234,43.1825
13-04-2002 23:58,48.859,0.373825554,43.417
14-04-2002 23:58,48.867,0.375986764,43.534
15-04-2002 23:58,48.82,0.374645075,43.443
16-04-2002 23:58,48.82,0.37476011,43.591378
17-04-2002 23:58,48.82,0.374271695,43.459564
18-04-2002 23:58,48.867,0.375236118,43.34
19-04-2002 23:58,48.945,0.377603764,43.451
20-04-2002 23:58,48.869,0.379771525,43.917
21-04-2002 23:58,48.92,0.382725703,43.98
22-04-2002 23:58,48.92,0.382695764,44.106272
23-04-2002 23:58,48.92,0.382875477,44.081812
24-04-2002 23:58,48.906,0.38172026,44.151
25-04-2002 23:58,48.906,0.380502604,44.09
26-04-2002 23:58,48.905,0.384352401,44.011
27-04-2002 23:58,48.913,0.382700883,44.176
28-04-2002 23:58,48.92,0.385500392,44.686
29-04-2002 23:58,48.879,0.385177303,44.8464825
30-04-2002 23:58,48.92,0.385166518,44.830288
01-05-2002 23:58,48.907,0.384640189,44.643
02-05-2002 23:58,48.844,0.381147091,44.642
03-05-2002 23:58,48.85,0.3792113,44.443
04-05-2002 23:58,48.845,0.380353524,44.431
05-05-2002 23:58,48.92,0.383475735,44.692
06-05-2002 23:58,48.92,0.383445678,44.707988
07-05-2002 23:58,48.92,0.383385575,44.634608
08-05-2002 23:58,48.947,0.383086794,44.615
09-05-2002 23:58,48.92,0.380670765,44.141
10-05-2002 23:58,48.938,0.383376416,44.429
11-05-2002 23:58,48.928,0.382160428,44.525
12-05-2002 23:58,48.92,0.388469782,45.117
13-05-2002 23:58,48.92,0.388408094,45.0064
14-05-2002 23:58,48.92,0.388408094,45.040644
15-05-2002 23:58,48.969,0.390533534,45.107
16-05-2002 23:58,48.968,0.393950116,44.958
17-05-2002 23:58,48.969,0.393799756,45.376
18-05-2002 23:58,48.98,0.391745978,45.159
19-05-2002 23:58,48.98,0.392782674,45.189
20-05-2002 23:58,48.964,0.392591403,45.0517764
21-05-2002 23:58,48.98,0.392782674,45.08609
22-05-2002 23:58,48.904,0.392016029,45.019
23-05-2002 23:58,48.92,0.392963289,45.49
24-05-2002 23:58,48.906,0.393293122,45.638
25-05-2002 23:58,48.884,0.39607843,45.928
26-05-2002 23:58,48.94,0.394486537,45.787
27-05-2002 23:58,48.94,0.394359386,45.66102
28-05-2002 23:58,48.94,0.394359386,45.602292
29-05-2002 23:58,48.927,0.39578547,45.993
30-05-2002 23:58,48.927,0.394032371,46.135
31-05-2002 23:58,48.94,0.394264076,45.944
01-06-2002 23:58,48.887,0.393868836,46.281
02-06-2002 23:58,48.96,0.393854074,46.311
03-06-2002 23:58,48.96,0.393885756,46.183968
04-06-2002 23:58,48.96,0.393885756,46.154592
05-06-2002 23:58,48.908,0.392079521,46.242
06-06-2002 23:58,48.909,0.390397507,46.135
07-06-2002 23:58,48.912,0.38948877,46.183
08-06-2002 23:58,48.91,0.391311302,46.332
09-06-2002 23:58,48.96,0.394425197,46.45
10-06-2002 23:58,48.96,0.394425197,46.29168
11-06-2002 23:58,48.96,0.394425197,46.262304
12-06-2002 23:58,48.92,0.393690647,46.203
13-06-2002 23:58,48.843,0.393070978,46.195
14-06-2002 23:58,48.844,0.394348457,46.71
15-06-2002 23:58,48.829,0.395536653,47.106
16-06-2002 23:58,48.808,0.403072092,47.386
17-06-2002 23:58,48.82,0.402605969,47.40422
18-06-2002 23:58,48.82,0.401249281,47.291934
19-06-2002 23:58,48.824,0.401513157,47.77
20-06-2002 23:58,48.827,0.403029298,47.423
21-06-2002 23:58,48.826,0.407154765,48.344
22-06-2002 23:58,48.728,0.407629245,48.066
23-06-2002 23:58,48.8,0.408299864,48.251
24-06-2002 23:58,48.8,0.408299864,48.37544
25-06-2002 23:58,48.8,0.408299864,48.44864
26-06-2002 23:58,48.787,0.407339065,48.19
27-06-2002 23:58,48.787,0.406558332,48.086
28-06-2002 23:58,48.789,0.406914092,47.831
29-06-2002 23:58,48.785,0.405966544,47.697
30-06-2002 23:58,48.74,0.404817274,47.489
01-07-2002 23:58,48.74,0.404817274,47.453264
02-07-2002 23:58,48.74,0.405727128,47.47276
